55876	GSDMB	-0.5413	-0.961749794426	1.6e-08	0.00026216	
91316	LOC91316	-0.4993	-0.948434721759	1.7e-07	0.001392725	
94101	ORMDL1	-0.45833	-0.931148306281	5.1e-07	0.002703525	
80307	FER1L4	-0.4608	-0.932332831109	6.7e-07	0.002703525	
3581	IL9R	-0.4629	-0.933324428795	8.6e-07	0.002703525	
7072	TIA1	-0.46987	-0.93651599611	9.9e-07	0.002703525	
29990	PILRB	-0.4641	-0.933884741906	1.6e-06	0.00374514285714	
58527	C6orf115	-0.3930	-0.891533479168	2.0e-06	0.0039324	
166793	ZBTB49	-0.40216	-0.89816913904	2.3e-06	0.0039324	
23301	EHBP1	0.4424	0.949290685874	2.4e-06	0.0039324	
91355	LRP5L	-0.4266	-0.914041666488	3.0e-06	0.00399384375	
84807	NFKBID	-0.4190	-0.909377227691	3.4e-06	0.00399384375	
653635	WASH7P	-0.4192	-0.909503009574	3.5e-06	0.00399384375	
285550	FAM200B	-0.3909	-0.889955743762	3.7e-06	0.00399384375	
440944	LOC440944	-0.4176	-0.908492081	3.8e-06	0.00399384375	
10458	BAIAP2	0.3895	0.922623929059	3.9e-06	0.00399384375	
100288778	LOC100288778	-0.4146	-0.906567546757	4.7e-06	0.00446036111111	
6690	SPINK1	-0.4354	-0.91915614596	4.9e-06	0.00446036111111	
57018	CCNL1	-0.4320	-0.917215596754	5.6e-06	0.00482926315789	
53916	RAB4B	-0.4278	-0.914756878959	6.2e-06	0.00483747619048	
8940	TOP3B	-0.4313	-0.916810575156	6.2e-06	0.00483747619048	
386593	CHKB-CPT1B	-0.4326	-0.917561255791	6.9e-06	0.00513893181818	
79026	AHNAK	0.4149	0.936787203695	7.4e-06	0.00527169565217	
64968	MRPS6	-0.385	-0.885406666431	7.8e-06	0.005325125	
84173	ELMOD3	-0.4048	-0.900009156738	9.2e-06	0.00546166666667	
414059	TBC1D3B	-0.4248	-0.912958092682	9.3e-06	0.00546166666667	
283416	C12orf61	0.3963	0.926689734785	9.4e-06	0.00546166666667	
23193	GANAB	0.417	0.937838991275	9.7e-06	0.00546166666667	
55608	ANKRD10	-0.4028	-0.898618125014	9.8e-06	0.00546166666667	
23051	ZHX3	0.3650	0.906108731406	0.00001	0.00546166666667	
51601	LIPT1	-0.4123	-0.905066065511	1.1e-05	0.00561771428571	
11129	SFRS16	-0.4135	-0.905852285662	1.1e-05	0.00561771428571	
100129637	LOC100129637	-0.4151	-0.90689095446	1.2e-05	0.00561771428571	
541473	LOC541473	-0.3958	-0.89360397313	1.2e-05	0.00561771428571	
162966	ZNF600	-0.41095	-0.904174111824	1.2e-05	0.00561771428571	
285359	LOC285359	-0.3774	-0.879286376556	1.4e-05	0.00637194444444	
81688	C6orf62	-0.3644	-0.868103778065	1.9e-05	0.00798243589744	
8558	CDK10	-0.4127	-0.905328829608	1.9e-05	0.00798243589744	
89848	FCHSD1	-0.39353	-0.89192828689	1.9e-05	0.00798243589744	
81669	CCNL2	-0.4176	-0.908492081	0.00002	0.00801819148936	
162989	DEDD2	-0.3867	-0.886735232203	2.1e-05	0.00801819148936	
55620	STAP2	-0.3832	-0.883984004797	2.1e-05	0.00801819148936	
64210	MMS19	0.3918	0.924022787054	2.2e-05	0.00801819148936	
10336	PCGF3	-0.3961	-0.893823586454	2.2e-05	0.00801819148936	
55007	FAM118A	-0.3869	-0.886890578877	2.3e-05	0.00801819148936	
285074	LOC285074	-0.3732	-0.875774143268	2.3e-05	0.00801819148936	
260294	NSUN5P2	-0.4003	-0.896853569835	2.3e-05	0.00801819148936	
79649	MAP7D3	0.3680	0.908298369949	2.4e-05	0.0081925	
2012	EMP1	0.3885	0.92200804889	2.5e-05	0.00835969387755	
5801	PTPRR	-0.3710	-0.873896529825	2.6e-05	0.0085202	
5777	PTPN6	-0.3787	-0.880354530557	2.9e-05	0.00927452830189	
64772	ENGASE	-0.3953	-0.893236997958	0.00003	0.00927452830189	
8481	OFD1	-0.3980	-0.895204563159	0.00003	0.00927452830189	
79073	TMEM109	0.3821	0.917953677779	3.2e-05	0.00970962962963	
55657	ZNF692	-0.39860	-0.895637124522	3.5e-05	0.010240625	
80345	ZSCAN16	-0.3738	-0.876281671475	3.5e-05	0.010240625	
130162	C2orf63	-0.3856	-0.885877235003	3.6e-05	0.0102753389831	
29945	ANAPC4	-0.3812	-0.882383838068	3.7e-05	0.0102753389831	
148898	C1orf213	-0.3713	-0.874154118102	3.7e-05	0.0102753389831	
129642	MBOAT2	0.3442	0.889506484348	4.2e-05	0.0114695	
115110	LOC115110	-0.3819	-0.882946236408	4.3e-05	0.0115500819672	
9013	TAF1C	-0.3739	-0.876366070989	4.6e-05	0.0118068382353	
54808	DYM	0.3681	0.908370514351	4.7e-05	0.0118068382353	
55142	HAUS2	0.35620	0.899395640079	4.8e-05	0.0118068382353	
3551	IKBKB	-0.3860	-0.886189938195	4.8e-05	0.0118068382353	
729877	TBC1D3H	-0.3614	-0.86538973518	4.8e-05	0.0118068382353	
80832	APOL4	-0.3468	-0.851427677769	4.9e-05	0.0118068382353	
284702	NCRNA00201	-0.3693	-0.872427551989	4.9e-05	0.0118068382353	
55692	LUC7L	-0.3928	-0.891384142082	5.1e-05	0.0121106521739	
164668	APOBEC3H	-0.3806	-0.881899767044	5.2e-05	0.0121717142857	
480	ATP1A4	-0.4036	-0.899176722455	5.4e-05	0.0124618309859	
7391	USF1	-0.3663	-0.869796278755	5.5e-05	0.0125163194444	
10225	CD96	-0.3291	-0.832720363622	5.7e-05	0.0127937671233	
1375	CPT1B	-0.3754	-0.877625625752	0.00006	0.0129355263158	
503542	SPRN	-0.3819	-0.882946236408	0.00006	0.0129355263158	
7127	TNFAIP2	-0.3931	-0.891608075109	0.00006	0.0129355263158	
135228	CD109	0.3910	0.923539004705	6.1e-05	0.0129803246753	
440503	PLIN5	-0.3602	-0.864289676323	6.2e-05	0.013023974359	
84941	HSH2D	-0.3548	-0.85923556533	6.6e-05	0.013264047619	
150209	AIFM3	-0.36127	-0.8652709629	6.8e-05	0.013264047619	
1510	CTSE	-0.36595	-0.869486027965	6.8e-05	0.013264047619	
10419	PRMT5	0.3414	0.887070638642	6.8e-05	0.013264047619	
10475	TRIM38	-0.3694	-0.872514402102	6.8e-05	0.013264047619	
7748	ZNF195	-0.3491	-0.853712363627	6.8e-05	0.013264047619	
222643	UNC5CL	-0.3675	-0.870854793546	6.9e-05	0.0133007647059	
152992	C4orf23	-0.3736	-0.876112710974	0.00007	0.013336627907	
91523	FAM113B	-0.3416	-0.846140890084	7.1e-05	0.0133716666667	
55268	ECHDC2	-0.3756	-0.877792657306	7.4e-05	0.0135041208791	
7696	ZNF137	-0.3549	-0.859330721711	7.4e-05	0.0135041208791	
114932	MRFAP1L1	-0.3543	-0.858758890425	7.5e-05	0.0135041208791	
757	TMEM50B	-0.3547	-0.859140349456	7.5e-05	0.0135041208791	
51594	NBAS	0.3505	0.894807378866	7.8e-05	0.0138916304348	
374666	WASH3P	-0.3458	-0.850424134808	7.9e-05	0.0139184408602	
51291	GMIP	-0.33098	-0.834804714827	0.00008	0.0139446808511	
124817	CNTD1	-0.3703	-0.873293576985	8.3e-05	0.0143153157895	
84837	C14orf128	0.3411	0.886806680557	8.5e-05	0.0145075520833	
119016	AGAP4	-0.3817	-0.882785809019	8.6e-05	0.0145269072165	
284900	LOC284900	-0.3610	-0.865023971285	9.2e-05	0.0153818367347	
643253	CCT6P1	-0.3370	-0.841320935373	9.4e-05	0.0154019	
284233	LOC284233	-0.3664	-0.869884795733	9.4e-05	0.0154019	
340390	KIAA1875	-0.3838	-0.884460057411	9.5e-05	0.0154116336634	
51244	C3orf19	-0.3330	-0.837017921255	9.7e-05	0.0154575471698	
84312	BRMS1L	0.3503	0.894642849702	0.00010	0.0154575471698	
1642	DDB1	0.3304	0.877004608235	0.0001	0.0154575471698	
3640	INSL3	-0.3452	-0.84981902198	0.00010	0.0154575471698	
5423	POLB	-0.3441	-0.848703803708	0.00010	0.0154575471698	
301	ANXA1	0.3380	0.884044957897	0.00011	0.0155375	
23780	APOL2	-0.3320	-0.835925672091	0.00011	0.0155375	
158381	ATP8B5P	-0.34307	-0.847652665591	0.00011	0.0155375	
84433	CARD11	-0.3507	-0.855282578676	0.00011	0.0155375	
84668	FAM126A	0.3458	0.890876101494	0.00011	0.0155375	
127845	GOLT1A	-0.3599	-0.864013362007	0.00011	0.0155375	
9455	HOMER2	0.3570	0.900024242147	0.00011	0.0155375	
3661	IRF3	-0.3732	-0.875774143268	0.00011	0.0155375	
7746	ZNF193	-0.3481	-0.852723025161	0.00011	0.0155375	
147807	ZNF524	-0.34957	-0.854175235042	0.00011	0.0155375	
177	AGER	-0.3611	-0.865115498597	0.00012	0.0159853658537	
6359	CCL15	-0.3723	-0.875009204713	0.00012	0.0159853658537	
79180	EFHD2	-0.3504	-0.85498935184	0.00012	0.0159853658537	
54540	FAM193B	-0.3626	-0.866481515659	0.00012	0.0159853658537	
3766	KCNJ10	-0.3384	-0.842802304233	0.00012	0.0159853658537	
146880	LOC146880	-0.3590	-0.863181286962	0.00012	0.0159853658537	
79037	PVRIG	-0.3540	-0.85847216998	0.00012	0.0159853658537	
41	ACCN2	0.3609	0.903035733181	0.00013	0.0160154135338	
23431	AP4E1	0.3532	0.897004896727	0.00013	0.0160154135338	
1564	CYP2D7P1	-0.363	-0.866843611833	0.00013	0.0160154135338	
10748	KLRA1	-0.35565	-0.860042501333	0.00013	0.0160154135338	
114823	LENG8	-0.35613	-0.86049629093	0.00013	0.0160154135338	
80161	NCRNA00105	-0.36531	-0.868916933248	0.00013	0.0160154135338	
6813	STXBP2	-0.3359	-0.840148065004	0.00013	0.0160154135338	
200728	TMEM17	0.3370	0.883140669942	0.00013	0.0160154135338	
85378	TUBGCP6	-0.3637	-0.867475086497	0.00013	0.0160154135338	
8233	ZRSR2	-0.3645	-0.868193364553	0.00013	0.0160154135338	
146	ADRA1D	0.3551	0.898525198617	0.00014	0.0161542253521	
283870	C16orf79	-0.3610	-0.865023971285	0.00014	0.0161542253521	
54991	C1orf159	-0.3499	-0.854499423134	0.00014	0.0161542253521	
2634	GBP2	-0.32723	-0.830623418525	0.00014	0.0161542253521	
