11082	ESM1	0.7570	0.963173553913	2.5e-06	0.0113018909091	
3678	ITGA5	0.6236	0.927152116103	2.8e-06	0.0113018909091	
4017	LOXL2	0.6731	0.943357959075	3.2e-06	0.0113018909091	
352954	GATS	-0.58099	-0.924047381147	4.2e-06	0.0113018909091	
9582	APOBEC3B	-0.6560	-0.949303026193	4.3e-06	0.0113018909091	
81848	SPRY4	0.6683	0.941953733933	5.8e-06	0.0113018909091	
9441	MED26	-0.6749	-0.954246987712	6.1e-06	0.0113018909091	
100272147	MTCP1NB	-0.6560	-0.949303026193	6.6e-06	0.0113018909091	
64778	FNDC3B	0.728	0.957243888864	6.8e-06	0.0113018909091	
51228	GLTP	-0.6138	-0.936315451337	7.6e-06	0.0113018909091	
3751	KCND2	0.567	0.90315317004	7.6e-06	0.0113018909091	
375033	PEAR1	0.5950	0.915841086321	0.00001	0.0128527142857	
4179	CD46	0.65274	0.937165778203	1.1e-05	0.0128527142857	
10422	UBAC1	-0.63465	-0.943091444538	1.1e-05	0.0128527142857	
81792	ADAMTS12	0.5914	0.914303436512	1.4e-05	0.0136316666667	
285	ANGPT2	0.6832	0.946205775076	1.4e-05	0.0136316666667	
348013	FAM70B	0.5842	0.91114727296	1.5e-05	0.0136316666667	
7837	PXDN	0.6557	0.938105123334	1.5e-05	0.0136316666667	
29781	NCAPH2	-0.577	-0.922408780151	0.00002	0.0171015454545	
146547	PRSS36	-0.6128	-0.935971557341	2.1e-05	0.0171015454545	
60681	FKBP10	0.6455	0.934809706967	2.3e-05	0.0171015454545	
5798	PTPRN	0.5802	0.909346258397	2.3e-05	0.0171015454545	
26150	RIBC2	-0.56657	-0.917963689484	2.5e-05	0.0177804347826	
1284	COL4A2	0.6881	0.94753675726	2.7e-05	0.01840275	
1282	COL4A1	0.6646	0.940848317121	3.1e-05	0.0193872592593	
5787	PTPRB	0.5979	0.917060531019	3.1e-05	0.0193872592593	
54567	DLL4	0.6495	0.936121764673	3.2e-05	0.0193872592593	
10130	PDIA6	0.5727	0.905875253088	3.4e-05	0.0196296	
79019	CENPM	-0.5728	-0.920647307278	3.5e-05	0.0196296	
11328	FKBP9	0.5512	0.895212132087	3.6e-05	0.0196296	
11277	TREX1	-0.5768	-0.922325757965	4.2e-05	0.0221624516129	
22862	FNDC3A	0.5561	0.897738509903	4.7e-05	0.0229012	
56937	PMEPA1	0.5573	0.898348373772	4.7e-05	0.0229012	
158801	CXorf42	-0.5308	-0.900797637525	4.8e-05	0.0229012	
84629	TNRC18	0.5551	0.897227647211	4.9e-05	0.0229012	
10444	ZER1	-0.578	-0.922822615272	5.5e-05	0.0243272820513	
401237	FLJ22536	0.5775	0.908110971499	5.6e-05	0.0243272820513	
47	ACLY	0.5126	0.87315381973	5.7e-05	0.0243272820513	
256126	SYCE2	-0.56419	-0.916915723234	5.8e-05	0.0243272820513	
8974	P4HA2	0.5380	0.888110043157	6.1e-05	0.0247272093023	
5033	P4HA1	0.49295	0.860325637356	6.2e-05	0.0247272093023	
9818	NUPL1	0.5675	0.903394908492	6.5e-05	0.0247272093023	
56904	SH3GLB2	-0.53245	-0.901659484221	6.5e-05	0.0247272093023	
10371	SEMA3A	0.5695	0.904356145861	7.5e-05	0.0257953076923	
4982	TNFRSF11B	0.5353	0.886602568567	7.5e-05	0.0257953076923	
91966	CXorf40A	-0.5205	-0.895253788196	7.6e-05	0.0257953076923	
645432	ARRDC5	-0.5674	-0.918326172276	7.7e-05	0.0257953076923	
55840	EAF2	-0.5711	-0.919923483717	7.8e-05	0.0257953076923	
2335	FN1	0.6066	0.92061822088	7.9e-05	0.0257953076923	
83930	STARD3NL	0.5237	0.879906396475	0.00008	0.0257953076923	
5782	PTPN12	0.5484	0.893742126741	8.1e-05	0.0257953076923	
144715	RAD9B	-0.5526	-0.911626835628	8.2e-05	0.0257953076923	
115650	TNFRSF13C	-0.5615	-0.915715840583	8.4e-05	0.0259258867925	
5069	PAPPA	0.5737	0.906345252048	8.6e-05	0.0260516296296	
1620	DBC1	0.5754	0.907139132617	9.8e-05	0.0277254237288	
150365	MEI1	-0.5296	-0.900166348447	9.8e-05	0.0277254237288	
10973	ASCC3	0.5659	0.902619323066	0.0001	0.0277254237288	
8829	NRP1	0.5268	0.881731299673	0.0001	0.0277254237288	
55652	SLC48A1	-0.5213	-0.895694661338	0.0001	0.0277254237288	
25825	BACE2	0.5288	0.882894831709	0.00011	0.0294980327869	
8270	LAGE3	-0.5624	-0.916119121072	0.00011	0.0294980327869	
118932	ANKRD22	-0.539	-0.905011190221	0.00012	0.0299512676056	
81533	ITFG1	0.5491	0.894111442736	0.00012	0.0299512676056	
83941	TM2D1	0.53410	0.885926469749	0.00012	0.0299512676056	
7130	TNFAIP6	0.4969	0.862997168014	0.00012	0.0299512676056	
54583	EGLN1	0.51607	0.875301936731	0.00013	0.0299512676056	
199786	FAM129C	-0.5177	-0.893696831307	0.00013	0.0299512676056	
